,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
popychać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
popływać,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
dante,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
skarb,,,,,,,,,,,,,3.0,0.0015368852459016393,2.0,0.0058997050147492625,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
poskakać,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
sa,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
przyjąć,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
policja,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
rolka,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pusik,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pusty,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,3.0,0.0013077593722755014,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
puszczać,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
cuc,1.0,0.0014367816091954023,1.0,0.00510204081632653,4.0,0.003129890453834116,3.0,0.011583011583011582,4.0,0.002124269782262347,3.0,0.009036144578313253,4.0,0.0020491803278688526,3.0,0.008849557522123894,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
rosołek,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
roman,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
rolnik,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
rodzina,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
rękawiczka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
ciuciu,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,4.0,0.002124269782262347,3.0,0.009036144578313253,4.0,0.0020491803278688526,3.0,0.008849557522123894,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
płyta,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
żłobek,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,6.0,0.0026155187445510027,6.0,0.015665796344647518,2.0,0.0007102272727272727,2.0,0.004056795131845842
rajstopy,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,1.0,0.002028397565922921
rano,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,5.0,0.002179598953792502,4.0,0.010443864229765013,2.0,0.0007102272727272727,2.0,0.004056795131845842
ciuch,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
rex,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pupa,1.0,0.0014367816091954023,1.0,0.00510204081632653,2.0,0.001564945226917058,2.0,0.007722007722007722,2.0,0.0010621348911311736,2.0,0.006024096385542169,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
puni,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pukać,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,4.0,0.0017436791630340018,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
puk,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,4.0,0.0020491803278688526,2.0,0.0058997050147492625,2.0,0.0008718395815170009,1.0,0.0026109660574412533,2.0,0.0007102272727272727,1.0,0.002028397565922921
przykleić,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
przykryć,,,,,,,,,,,,,,,,,3.0,0.0013077593722755014,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
przylecieć,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
ciacho,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
przynosić,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
rzucić,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,3.0,0.0013077593722755014,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
przytulać,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,2.0,0.0008718395815170009,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
cukierek,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
rzecz,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
psuć,,,,,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
cukiereczka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
puchatka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
ciekawy,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
rura,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
ruda,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
policjant,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
sok,,,,,2.0,0.001564945226917058,2.0,0.007722007722007722,1.0,0.0005310674455655868,1.0,0.0030120481927710845,7.0,0.003586065573770492,6.0,0.017699115044247787,10.0,0.004359197907585004,9.0,0.02349869451697128,2.0,0.0007102272727272727,2.0,0.004056795131845842
dziadzius,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
szeczytać,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
piaskownica,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,3.0,0.0013077593722755014,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
buzia,,,,,,,,,,,,,4.0,0.0020491803278688526,4.0,0.011799410029498525,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
duzio,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
duplo,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
pieniądz,,,,,,,,,,,,,,,,,4.0,0.0017436791630340018,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
buła,1.0,0.0014367816091954023,1.0,0.00510204081632653,2.0,0.001564945226917058,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,3.0,0.0015368852459016393,3.0,0.008849557522123894,5.0,0.002179598953792502,5.0,0.013054830287206266,2.0,0.0007102272727272727,2.0,0.004056795131845842
szkodzić,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
szampon,,,,,,,,,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
drogi,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
szalony,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
szafek,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
szafa,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
syrop,,,,,,,,,,,,,3.0,0.0015368852459016393,2.0,0.0058997050147492625,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
sypko,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
syknąć,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pilot,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,3.0,0.0015932023366967605,3.0,0.009036144578313253,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
piasek,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,3.0,0.0015368852459016393,3.0,0.008849557522123894,4.0,0.0017436791630340018,4.0,0.010443864229765013,2.0,0.0007102272727272727,2.0,0.004056795131845842
szyja,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pi,6.0,0.008620689655172414,6.0,0.030612244897959183,11.0,0.008607198748043818,8.0,0.03088803088803089,16.0,0.008497079129049389,8.0,0.024096385542168676,12.0,0.006147540983606557,9.0,0.02654867256637168,3.0,0.0013077593722755014,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
pełny,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,3.0,0.0013077593722755014,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
parasol,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
słyszeć,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
jogurcik,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
pas,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,3.0,0.0015932023366967605,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
burek,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
pasta,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
słoneczny,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
słomka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
dynia,,,,,3.0,0.002347417840375587,2.0,0.007722007722007722,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
pawła,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pać,1.0,0.0014367816091954023,1.0,0.00510204081632653,6.0,0.004694835680751174,5.0,0.019305019305019305,14.0,0.007434944237918215,11.0,0.03313253012048193,10.0,0.005122950819672131,7.0,0.02064896755162242,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
Adia,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,1.0,0.002028397565922921
szynka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
peppę,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
szymon,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,3.0,0.0015932023366967605,3.0,0.009036144578313253,4.0,0.0020491803278688526,2.0,0.0058997050147492625,3.0,0.0013077593722755014,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
syczeć,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
sweterka,,,,,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
dinozaur,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
spinka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,1.0,0.002028397565922921
poczęstować,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
spotkać,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
podnieść,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
podnosić,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
podobać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
spokojnie,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
dokąd,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
spiderman,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
piotrek,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
pogłaskać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
spadać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
pojeździć,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
pokarmić,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
dira,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
pokonać,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
dinozaura,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
domis,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
stacja,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
pocałyć,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
stasie,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
droga,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,3.0,0.0015368852459016393,3.0,0.008849557522123894,3.0,0.0013077593722755014,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
pisiu,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
piątka,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
dotykać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
piła,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,4.0,0.0017436791630340018,4.0,0.010443864229765013,2.0,0.0007102272727272727,2.0,0.004056795131845842
suchy,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
stół,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,3.0,0.0015932023366967605,2.0,0.006024096385542169,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
piżamka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
strona,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
plastelina,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,4.0,0.0017436791630340018,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
plastikowy,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
straż,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
plaża,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
straszny,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
pobudka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
włozić,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
remiza,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
amać,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,2.0,0.0010621348911311736,2.0,0.006024096385542169,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,1.0,0.002028397565922921
lek,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
zuzia,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
ić,1.0,0.0014367816091954023,1.0,0.00510204081632653,2.0,0.001564945226917058,2.0,0.007722007722007722,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
katar,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
lał,,,,,4.0,0.003129890453834116,4.0,0.015444015444015444,3.0,0.0015932023366967605,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,3.0,0.0013077593722755014,3.0,0.007832898172323759,2.0,0.0007102272727272727,2.0,0.004056795131845842
krzesełko,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
zampkieć,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,1.0,0.002028397565922921
jajka,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
łyżka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
hello,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
arbuz,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
kolano,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
igor,,,,,3.0,0.002347417840375587,2.0,0.007722007722007722,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
górka,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
kokardka,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
królewna,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
kaszel,,,,,,,,,,,,,,,,,,,,,2.0,0.0007102272727272727,2.0,0.004056795131845842
kasza,1.0,0.0014367816091954023,1.0,0.00510204081632653,1.0,0.000782472613458529,1.0,0.003861003861003861,2.0,0.0010621348911311736,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
lala,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,2.0,0.0008718395815170009,1.0,0.0026109660574412533,2.0,0.0007102272727272727,2.0,0.004056795131845842
kolor,,,,,,,,,3.0,0.0015932023366967605,3.0,0.009036144578313253,5.0,0.0025614754098360654,5.0,0.014749262536873156,2.0,0.0008718395815170009,2.0,0.005221932114882507,2.0,0.0007102272727272727,2.0,0.004056795131845842
